Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,132,Maldives,5312,Area harvested,600,Papayas,2014,2014,ha,50,F,FAO estimate
QC,Crops,132,Maldives,5312,Area harvested,211,"Pulses, nes",2014,2014,ha,115,F,FAO estimate
QC,Crops,132,Maldives,5312,Area harvested,149,"Roots and tubers, nes",2014,2014,ha,430,Im,FAO data based on imputation methodology
QC,Crops,132,Maldives,5312,Area harvested,83,Sorghum,2014,2014,ha,44,F,FAO estimate
QC,Crops,132,Maldives,5312,Area harvested,122,Sweet potatoes,2014,2014,ha,17,Im,FAO data based on imputation methodology
QC,Crops,132,Maldives,5312,Area harvested,136,Taro (cocoyam),2014,2014,ha,10,Im,FAO data based on imputation methodology
QC,Crops,132,Maldives,5312,Area harvested,388,Tomatoes,2014,2014,ha,14,Im,FAO data based on imputation methodology
QC,Crops,132,Maldives,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,1737,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,203,Bambara beans,2014,2014,ha,37702,,Official data
QC,Crops,133,Mali,5312,Area harvested,486,Bananas,2014,2014,ha,7413,,Official data
QC,Crops,133,Mali,5312,Area harvested,782,"Bastfibres, other",2014,2014,ha,2545,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,414,"Beans, green",2014,2014,ha,404,,Official data
QC,Crops,133,Mali,5312,Area harvested,217,"Cashew nuts, with shell",2014,2014,ha,36174,,Official data
QC,Crops,133,Mali,5312,Area harvested,591,Cashewapple,2014,2014,ha,36174,,Official data
QC,Crops,133,Mali,5312,Area harvested,125,Cassava,2014,2014,ha,3597,,Official data
QC,Crops,133,Mali,5312,Area harvested,108,"Cereals, nes",2014,2014,ha,324,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,689,"Chillies and peppers, dry",2014,2014,ha,5293,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,401,"Chillies and peppers, green",2014,2014,ha,2665,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,195,"Cow peas, dry",2014,2014,ha,353382,,Official data
QC,Crops,133,Mali,5312,Area harvested,94,Fonio,2014,2014,ha,55704,,Official data
QC,Crops,133,Mali,5312,Area harvested,619,"Fruit, fresh nes",2014,2014,ha,274,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,242,"Groundnuts, with shell",2014,2014,ha,351977,,Official data
QC,Crops,133,Mali,5312,Area harvested,263,Karite nuts (sheanuts),2014,2014,ha,19409,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,497,Lemons and limes,2014,2014,ha,1705,,Official data
QC,Crops,133,Mali,5312,Area harvested,56,Maize,2014,2014,ha,803136,,Official data
QC,Crops,133,Mali,5312,Area harvested,571,"Mangoes, mangosteens, guavas",2014,2014,ha,2518,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,299,Melonseed,2014,2014,ha,687,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,79,Millet,2014,2014,ha,1743423,,Official data
QC,Crops,133,Mali,5312,Area harvested,234,"Nuts, nes",2014,2014,ha,1798,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,339,Oilseeds nes,2014,2014,ha,,M,Data not available
QC,Crops,133,Mali,5312,Area harvested,403,"Onions, dry",2014,2014,ha,3852,,Official data
QC,Crops,133,Mali,5312,Area harvested,490,Oranges,2014,2014,ha,5856,,Official data
QC,Crops,133,Mali,5312,Area harvested,600,Papayas,2014,2014,ha,3080,,Official data
QC,Crops,133,Mali,5312,Area harvested,116,Potatoes,2014,2014,ha,8543,,Official data
QC,Crops,133,Mali,5312,Area harvested,211,"Pulses, nes",2014,2014,ha,405,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,27,"Rice, paddy",2014,2014,ha,684184,,Official data
QC,Crops,133,Mali,5312,Area harvested,328,Seed cotton,2014,2014,ha,539652,,Official data
QC,Crops,133,Mali,5312,Area harvested,289,Sesame seed,2014,2014,ha,54097,,Official data
QC,Crops,133,Mali,5312,Area harvested,83,Sorghum,2014,2014,ha,1204652,,Official data
QC,Crops,133,Mali,5312,Area harvested,236,Soybeans,2014,2014,ha,3374,,Official data
QC,Crops,133,Mali,5312,Area harvested,157,Sugar beet,2014,2014,ha,306,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,156,Sugar cane,2014,2014,ha,4879,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,122,Sweet potatoes,2014,2014,ha,23648,,Official data
QC,Crops,133,Mali,5312,Area harvested,667,Tea,2014,2014,ha,89,,Official data
QC,Crops,133,Mali,5312,Area harvested,826,"Tobacco, unmanufactured",2014,2014,ha,1193,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,388,Tomatoes,2014,2014,ha,7425,,Official data
QC,Crops,133,Mali,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,60649,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,567,Watermelons,2014,2014,ha,27324,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,15,Wheat,2014,2014,ha,10281,,Official data
QC,Crops,133,Mali,5312,Area harvested,137,Yams,2014,2014,ha,3027,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,515,Apples,2014,2014,ha,11,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,526,Apricots,2014,2014,ha,5,F,FAO estimate
QC,Crops,134,Malta,5312,Area harvested,366,Artichokes,2014,2014,ha,191,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,44,Barley,2014,2014,ha,506,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,176,"Beans, dry",2014,2014,ha,142,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,558,Berries nes,2014,2014,ha,68,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,181,"Broad beans, horse beans, dry",2014,2014,ha,260,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,358,Cabbages and other brassicas,2014,2014,ha,292,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,461,Carobs,2014,2014,ha,,M,Data not available
QC,Crops,134,Malta,5312,Area harvested,426,Carrots and turnips,2014,2014,ha,47,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,393,Cauliflowers and broccoli,2014,2014,ha,352,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,397,Cucumbers and gherkins,2014,2014,ha,31,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,399,Eggplants (aubergines),2014,2014,ha,29,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,569,Figs,2014,2014,ha,36,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,512,"Fruit, citrus nes",2014,2014,ha,37,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,619,"Fruit, fresh nes",2014,2014,ha,58,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,541,"Fruit, stone nes",2014,2014,ha,82,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,406,Garlic,2014,2014,ha,79,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,103,"Grain, mixed",2014,2014,ha,,M,Data not available
QC,Crops,134,Malta,5312,Area harvested,507,Grapefruit (inc. pomelos),2014,2014,ha,1,F,FAO estimate
QC,Crops,134,Malta,5312,Area harvested,560,Grapes,2014,2014,ha,2233,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,407,"Leeks, other alliaceous vegetables",2014,2014,ha,10,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,497,Lemons and limes,2014,2014,ha,36,F,FAO estimate
QC,Crops,134,Malta,5312,Area harvested,372,Lettuce and chicory,2014,2014,ha,222,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,568,"Melons, other (inc.cantaloupes)",2014,2014,ha,161,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,260,Olives,2014,2014,ha,7,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,403,"Onions, dry",2014,2014,ha,398,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,490,Oranges,2014,2014,ha,70,F,FAO estimate
QC,Crops,134,Malta,5312,Area harvested,534,Peaches and nectarines,2014,2014,ha,55,F,FAO estimate
QC,Crops,134,Malta,5312,Area harvested,521,Pears,2014,2014,ha,1,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,417,"Peas, green",2014,2014,ha,25,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,116,Potatoes,2014,2014,ha,700,,Official data
QC,Crops,134,Malta,5312,Area harvested,394,"Pumpkins, squash and gourds",2014,2014,ha,68,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,373,Spinach,2014,2014,ha,20,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,544,Strawberries,2014,2014,ha,45,F,FAO estimate
QC,Crops,134,Malta,5312,Area harvested,495,"Tangerines, mandarins, clementines, satsumas",2014,2014,ha,5,F,FAO estimate
QC,Crops,134,Malta,5312,Area harvested,388,Tomatoes,2014,2014,ha,330,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,2391,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,420,"Vegetables, leguminous nes",2014,2014,ha,975,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,205,Vetches,2014,2014,ha,217,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,567,Watermelons,2014,2014,ha,97,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,15,Wheat,2014,2014,ha,3100,Im,FAO data based on imputation methodology
QC,Crops,127,Marshall Islands,5312,Area harvested,249,Coconuts,2014,2014,ha,7401,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,572,Avocados,2014,2014,ha,75,F,FAO estimate
QC,Crops,135,Martinique,5312,Area harvested,486,Bananas,2014,2014,ha,6039,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,414,"Beans, green",2014,2014,ha,47,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,358,Cabbages and other brassicas,2014,2014,ha,95,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,426,Carrots and turnips,2014,2014,ha,32,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,125,Cassava,2014,2014,ha,103,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,689,"Chillies and peppers, dry",2014,2014,ha,77,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,661,"Cocoa, beans",2014,2014,ha,,M,Data not available
QC,Crops,135,Martinique,5312,Area harvested,249,Coconuts,2014,2014,ha,480,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,656,"Coffee, green",2014,2014,ha,28,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,397,Cucumbers and gherkins,2014,2014,ha,345,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,399,Eggplants (aubergines),2014,2014,ha,22,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,512,"Fruit, citrus nes",2014,2014,ha,25,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,507,Grapefruit (inc. pomelos),2014,2014,ha,14,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,497,Lemons and limes,2014,2014,ha,87,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,201,Lentils,2014,2014,ha,1757,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,372,Lettuce and chicory,2014,2014,ha,581,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,210,Lupins,2014,2014,ha,,M,Data not available
QC,Crops,135,Martinique,5312,Area harvested,571,"Mangoes, mangosteens, guavas",2014,2014,ha,55,F,FAO estimate
QC,Crops,135,Martinique,5312,Area harvested,568,"Melons, other (inc.cantaloupes)",2014,2014,ha,332,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,490,Oranges,2014,2014,ha,110,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,574,Pineapples,2014,2014,ha,20,F,FAO estimate
QC,Crops,135,Martinique,5312,Area harvested,489,Plantains and others,2014,2014,ha,750,F,FAO estimate
QC,Crops,135,Martinique,5312,Area harvested,116,Potatoes,2014,2014,ha,,M,Data not available
QC,Crops,135,Martinique,5312,Area harvested,394,"Pumpkins, squash and gourds",2014,2014,ha,,M,Data not available
QC,Crops,135,Martinique,5312,Area harvested,149,"Roots and tubers, nes",2014,2014,ha,174,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,156,Sugar cane,2014,2014,ha,3560,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,122,Sweet potatoes,2014,2014,ha,27,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,388,Tomatoes,2014,2014,ha,244,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,685,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,137,Yams,2014,2014,ha,207,Im,FAO data based on imputation methodology
QC,Crops,136,Mauritania,5312,Area harvested,44,Barley,2014,2014,ha,1038,Im,FAO data based on imputation methodology
QC,Crops,136,Mauritania,5312,Area harvested,176,"Beans, dry",2014,2014,ha,12121,Im,FAO data based on imputation methodology
QC,Crops,136,Mauritania,5312,Area harvested,195,"Cow peas, dry",2014,2014,ha,21755,Im,FAO data based on imputation methodology
QC,Crops,136,Mauritania,5312,Area harvested,577,Dates,2014,2014,ha,10240,Im,FAO data based on imputation methodology
QC,Crops,136,Mauritania,5312,Area harvested,619,"Fruit, fresh nes",2014,2014,ha,770,Im,FAO data based on imputation methodology
QC,Crops,136,Mauritania,5312,Area harvested,242,"Groundnuts, with shell",2014,2014,ha,1002,Im,FAO data based on imputation methodology
QC,Crops,136,Mauritania,5312,Area harvested,56,Maize,2014,2014,ha,18428,,Official data
QC,Crops,136,Mauritania,5312,Area harvested,299,Melonseed,2014,2014,ha,4312,Im,FAO data based on imputation methodology
QC,Crops,136,Mauritania,5312,Area harvested,79,Millet,2014,2014,ha,7949,,Official data
QC,Crops,136,Mauritania,5312,Area harvested,187,"Peas, dry",2014,2014,ha,28399,Im,FAO data based on imputation methodology
QC,Crops,136,Mauritania,5312,Area harvested,116,Potatoes,2014,2014,ha,381,Im,FAO data based on imputation methodology
QC,Crops,136,Mauritania,5312,Area harvested,211,"Pulses, nes",2014,2014,ha,58403,Im,FAO data based on imputation methodology
QC,Crops,136,Mauritania,5312,Area harvested,27,"Rice, paddy",2014,2014,ha,57104,,Official data
QC,Crops,136,Mauritania,5312,Area harvested,83,Sorghum,2014,2014,ha,134868,,Official data
QC,Crops,136,Mauritania,5312,Area harvested,122,Sweet potatoes,2014,2014,ha,2364,Im,FAO data based on imputation methodology
QC,Crops,136,Mauritania,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,760,Im,FAO data based on imputation methodology
QC,Crops,136,Mauritania,5312,Area harvested,567,Watermelons,2014,2014,ha,770,Im,FAO data based on imputation methodology
QC,Crops,136,Mauritania,5312,Area harvested,15,Wheat,2014,2014,ha,3494,,Official data
QC,Crops,136,Mauritania,5312,Area harvested,137,Yams,2014,2014,ha,461,Im,FAO data based on imputation methodology
QC,Crops,137,Mauritius,5312,Area harvested,486,Bananas,2014,2014,ha,464,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,414,"Beans, green",2014,2014,ha,301,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,358,Cabbages and other brassicas,2014,2014,ha,229,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,426,Carrots and turnips,2014,2014,ha,319,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,125,Cassava,2014,2014,ha,31,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,393,Cauliflowers and broccoli,2014,2014,ha,138,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,401,"Chillies and peppers, green",2014,2014,ha,307,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,249,Coconuts,2014,2014,ha,514,Im,FAO data based on imputation methodology
QC,Crops,137,Mauritius,5312,Area harvested,656,"Coffee, green",2014,2014,ha,,M,Data not available
QC,Crops,137,Mauritius,5312,Area harvested,397,Cucumbers and gherkins,2014,2014,ha,811,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,399,Eggplants (aubergines),2014,2014,ha,288,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,821,Fibre crops nes,2014,2014,ha,141,Im,FAO data based on imputation methodology
QC,Crops,137,Mauritius,5312,Area harvested,512,"Fruit, citrus nes",2014,2014,ha,190,Im,FAO data based on imputation methodology
QC,Crops,137,Mauritius,5312,Area harvested,619,"Fruit, fresh nes",2014,2014,ha,647,Im,FAO data based on imputation methodology
QC,Crops,137,Mauritius,5312,Area harvested,406,Garlic,2014,2014,ha,27,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,720,Ginger,2014,2014,ha,34,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,242,"Groundnuts, with shell",2014,2014,ha,240,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,407,"Leeks, other alliaceous vegetables",2014,2014,ha,19,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,372,Lettuce and chicory,2014,2014,ha,135,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,56,Maize,2014,2014,ha,69,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,446,"Maize, green",2014,2014,ha,69,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,430,Okra,2014,2014,ha,217,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,403,"Onions, dry",2014,2014,ha,282,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,417,"Peas, green",2014,2014,ha,1,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,574,Pineapples,2014,2014,ha,450,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,116,Potatoes,2014,2014,ha,821,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,394,"Pumpkins, squash and gourds",2014,2014,ha,1642,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,27,"Rice, paddy",2014,2014,ha,412,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,723,"Spices, nes",2014,2014,ha,12,Im,FAO data based on imputation methodology
QC,Crops,137,Mauritius,5312,Area harvested,156,Sugar cane,2014,2014,ha,50694,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,122,Sweet potatoes,2014,2014,ha,59,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,136,Taro (cocoyam),2014,2014,ha,61,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,667,Tea,2014,2014,ha,672,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,826,"Tobacco, unmanufactured",2014,2014,ha,6,Im,FAO data based on imputation methodology
QC,Crops,137,Mauritius,5312,Area harvested,388,Tomatoes,2014,2014,ha,857,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,463,"Vegetables, fresh nes",2014,2014,ha,244,,Official data
QC,Crops,138,Mexico,5312,Area harvested,800,Agave fibres nes,2014,2014,ha,12678,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5312,Area harvested,221,"Almonds, with shell",2014,2014,ha,29,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5312,Area harvested,711,"Anise, badian, fennel, coriander",2014,2014,ha,5647,,Official data
QC,Crops,138,Mexico,5312,Area harvested,515,Apples,2014,2014,ha,55447,,Official data
QC,Crops,138,Mexico,5312,Area harvested,526,Apricots,2014,2014,ha,181,,Official data
QC,Crops,138,Mexico,5312,Area harvested,366,Artichokes,2014,2014,ha,233,,Official data
QC,Crops,138,Mexico,5312,Area harvested,367,Asparagus,2014,2014,ha,20438,,Official data
QC,Crops,138,Mexico,5312,Area harvested,572,Avocados,2014,2014,ha,153771,,Official data
QC,Crops,138,Mexico,5312,Area harvested,486,Bananas,2014,2014,ha,74585,,Official data
QC,Crops,138,Mexico,5312,Area harvested,44,Barley,2014,2014,ha,313634,,Official data
QC,Crops,138,Mexico,5312,Area harvested,176,"Beans, dry",2014,2014,ha,1680897,,Official data
QC,Crops,138,Mexico,5312,Area harvested,414,"Beans, green",2014,2014,ha,10300,,Official data
QC,Crops,138,Mexico,5312,Area harvested,558,Berries nes,2014,2014,ha,12479,,Official data
QC,Crops,138,Mexico,5312,Area harvested,552,Blueberries,2014,2014,ha,1803,,Official data
QC,Crops,138,Mexico,5312,Area harvested,181,"Broad beans, horse beans, dry",2014,2014,ha,26467,,Official data
QC,Crops,138,Mexico,5312,Area harvested,358,Cabbages and other brassicas,2014,2014,ha,5728,,Official data
QC,Crops,138,Mexico,5312,Area harvested,101,Canary seed,2014,2014,ha,55,,Official data
QC,Crops,138,Mexico,5312,Area harvested,461,Carobs,2014,2014,ha,0,,Official data
QC,Crops,138,Mexico,5312,Area harvested,426,Carrots and turnips,2014,2014,ha,12582,,Official data
QC,Crops,138,Mexico,5312,Area harvested,217,"Cashew nuts, with shell",2014,2014,ha,1436,,Official data
QC,Crops,138,Mexico,5312,Area harvested,125,Cassava,2014,2014,ha,1381,,Official data
QC,Crops,138,Mexico,5312,Area harvested,265,Castor oil seed,2014,2014,ha,0,,Official data
QC,Crops,138,Mexico,5312,Area harvested,393,Cauliflowers and broccoli,2014,2014,ha,32710,,Official data
QC,Crops,138,Mexico,5312,Area harvested,108,"Cereals, nes",2014,2014,ha,5014,,Official data
QC,Crops,138,Mexico,5312,Area harvested,531,Cherries,2014,2014,ha,45,,Official data
QC,Crops,138,Mexico,5312,Area harvested,191,Chick peas,2014,2014,ha,106434,,Official data
QC,Crops,138,Mexico,5312,Area harvested,689,"Chillies and peppers, dry",2014,2014,ha,33052,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5312,Area harvested,401,"Chillies and peppers, green",2014,2014,ha,143465,,Official data
QC,Crops,138,Mexico,5312,Area harvested,698,Cloves,2014,2014,ha,,M,Data not available
QC,Crops,138,Mexico,5312,Area harvested,661,"Cocoa, beans",2014,2014,ha,59624,,Official data
QC,Crops,138,Mexico,5312,Area harvested,249,Coconuts,2014,2014,ha,176487,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5312,Area harvested,656,"Coffee, green",2014,2014,ha,699307,,Official data
QC,Crops,138,Mexico,5312,Area harvested,397,Cucumbers and gherkins,2014,2014,ha,16808,,Official data
QC,Crops,138,Mexico,5312,Area harvested,577,Dates,2014,2014,ha,1169,,Official data
QC,Crops,138,Mexico,5312,Area harvested,399,Eggplants (aubergines),2014,2014,ha,1669,,Official data
QC,Crops,138,Mexico,5312,Area harvested,569,Figs,2014,2014,ha,1210,,Official data
QC,Crops,138,Mexico,5312,Area harvested,512,"Fruit, citrus nes",2014,2014,ha,36094,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5312,Area harvested,619,"Fruit, fresh nes",2014,2014,ha,72764,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5312,Area harvested,603,"Fruit, tropical fresh nes",2014,2014,ha,45161,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5312,Area harvested,406,Garlic,2014,2014,ha,5430,,Official data
QC,Crops,138,Mexico,5312,Area harvested,720,Ginger,2014,2014,ha,90,,Official data
QC,Crops,138,Mexico,5312,Area harvested,507,Grapefruit (inc. pomelos),2014,2014,ha,16201,,Official data
QC,Crops,138,Mexico,5312,Area harvested,560,Grapes,2014,2014,ha,27237,,Official data
QC,Crops,138,Mexico,5312,Area harvested,242,"Groundnuts, with shell",2014,2014,ha,59024,,Official data
QC,Crops,138,Mexico,5312,Area harvested,277,Jojoba seed,2014,2014,ha,302,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5312,Area harvested,407,"Leeks, other alliaceous vegetables",2014,2014,ha,597,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5312,Area harvested,497,Lemons and limes,2014,2014,ha,156429,,Official data
QC,Crops,138,Mexico,5312,Area harvested,201,Lentils,2014,2014,ha,8703,,Official data
QC,Crops,138,Mexico,5312,Area harvested,372,Lettuce and chicory,2014,2014,ha,18974,,Official data
QC,Crops,138,Mexico,5312,Area harvested,333,Linseed,2014,2014,ha,2400,F,FAO estimate
QC,Crops,138,Mexico,5312,Area harvested,56,Maize,2014,2014,ha,7060275,,Official data
QC,Crops,138,Mexico,5312,Area harvested,446,"Maize, green",2014,2014,ha,63934,,Official data
QC,Crops,138,Mexico,5312,Area harvested,571,"Mangoes, mangosteens, guavas",2014,2014,ha,196216,,Official data
QC,Crops,138,Mexico,5312,Area harvested,568,"Melons, other (inc.cantaloupes)",2014,2014,ha,18307,,Official data
QC,Crops,138,Mexico,5312,Area harvested,299,Melonseed,2014,2014,ha,22,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5312,Area harvested,79,Millet,2014,2014,ha,321,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5312,Area harvested,292,Mustard seed,2014,2014,ha,4,F,FAO estimate
QC,Crops,138,Mexico,5312,Area harvested,234,"Nuts, nes",2014,2014,ha,60900,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5312,Area harvested,75,Oats,2014,2014,ha,52592,,Official data
QC,Crops,138,Mexico,5312,Area harvested,254,"Oil, palm fruit",2014,2014,ha,50868,,Official data
QC,Crops,138,Mexico,5312,Area harvested,430,Okra,2014,2014,ha,2932,,Official data
QC,Crops,138,Mexico,5312,Area harvested,260,Olives,2014,2014,ha,3624,,Official data
QC,Crops,138,Mexico,5312,Area harvested,403,"Onions, dry",2014,2014,ha,47431,,Official data
QC,Crops,138,Mexico,5312,Area harvested,402,"Onions, shallots, green",2014,2014,ha,8218,Im,FAO data based on imputation methodology
QC,Crops,138,Mexico,5312,Area harvested,490,Oranges,2014,2014,ha,321683,,Official data
QC,Crops,138,Mexico,5312,Area harvested,600,Papayas,2014,2014,ha,14533,,Official data
QC,Crops,138,Mexico,5312,Area harvested,534,Peaches and nectarines,2014,2014,ha,31195,,Official data
QC,Crops,138,Mexico,5312,Area harvested,521,Pears,2014,2014,ha,4239,,Official data
QC,Crops,138,Mexico,5312,Area harvested,187,"Peas, dry",2014,2014,ha,2340,,Official data
QC,Crops,138,Mexico,5312,Area harvested,417,"Peas, green",2014,2014,ha,13518,,Official data
QC,Crops,138,Mexico,5312,Area harvested,687,Pepper (piper spp.),2014,2014,ha,2587,,Official data
QC,Crops,138,Mexico,5312,Area harvested,748,Peppermint,2014,2014,ha,,M,Data not available
QC,Crops,138,Mexico,5312,Area harvested,587,Persimmons,2014,2014,ha,18,,Official data
QC,Crops,138,Mexico,5312,Area harvested,574,Pineapples,2014,2014,ha,18961,,Official data
QC,Crops,138,Mexico,5312,Area harvested,223,Pistachios,2014,2014,ha,91,,Official data
